GENUS,SUBGENUS ,SECTION,SERIES,SUBSERIES,SPECIES,SUBSPECIES,BINOMIAL
Eucalyptus,Eucalyptus,Longistylus,Occidentales,,marginata,marginata,Eucalyptus_marginata
Eucalyptus,Eucalyptus,Longistylus,Occidentales,,staeri,,Eucalyptus_staeri
Eucalyptus,Eucalyptus,Longistylus,Patentes ,,patens,,Eucalyptus_patens
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,diversifolia,diversifolia,Eucalyptus_diversifolia
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,diversifolia,hesperia,Eucalyptus_diversifolia
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,platydisca,,Eucalyptus_platydisca
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,pachyloma,,Eucalyptus_pachyloma
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,todtiana,,Eucalyptus_todtiana
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Neuropterae,dolorosa,,Eucalyptus_dolorosa
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Cochleatae ,buprestium,,Eucalyptus_buprestium
Eucalyptus,Eucalyptus,‘Frutices’ ms,Diversiformae,Inter-subseries hybrid,× erectifolia (= E. buprestium × E. pachyloma),,Eucalyptus_erectifolia
Eucalyptus,Eucalyptus,‘Frutices’ ms,Subereae,,suberea,,Eucalyptus_suberea
Eucalyptus,Eucalyptus,‘Frutices’ ms,Subereae,,johnsoniana,,Eucalyptus_johnsoniana
Eucalyptus,Eucalyptus,‘Frutices’ ms,Muricatae ,,exilis,,Eucalyptus_exilis
Eucalyptus,Eucalyptus,‘Frutices’ ms,Muricatae ,,pendens,,Eucalyptus_pendens
Eucalyptus,Eucalyptus,‘Frutices’ ms,Muricatae ,,sepulcralis,,Eucalyptus_sepulcralis
Eucalyptus,Eucalyptus,‘Frutices’ ms,Calcicolae ,,calcicola ,calcicola,Eucalyptus_calcicola
Eucalyptus,Eucalyptus,‘Frutices’ ms,Calcicolae ,,calcicola ,unita,Eucalyptus_calcicola
Eucalyptus,Eucalyptus,‘Frutices’ ms,Calcicolae ,,ligulata ,ligulata,Eucalyptus_ligulata
Eucalyptus,Eucalyptus,‘Frutices’ ms,Calcicolae ,,ligulata ,stirlingica,Eucalyptus_ligulata
Eucalyptus,Eucalyptus,‘Frutices’ ms,Proximae ,,acies,,Eucalyptus_acies
Eucalyptus,Eucalyptus,‘Frutices’ ms,Preissianae ,Glandulares ,coronata,,Eucalyptus_coronata
Eucalyptus,Eucalyptus,‘Frutices’ ms,Preissianae ,Glandulares ,aquilina,,Eucalyptus_aquilina
Eucalyptus,Eucalyptus,‘Frutices’ ms,Preissianae ,Glandulares ,megacarpa,,Eucalyptus_megacarpa
Eucalyptus,Eucalyptus,‘Frutices’ ms,Preissianae ,Pluriloculares ,preissiana,lobata,Eucalyptus_preissiana
Eucalyptus,Eucalyptus,‘Frutices’ ms,Preissianae ,Pluriloculares ,preissiana,preissiana,Eucalyptus_preissiana
Eucalyptus,Eucalyptus,‘Frutices’ ms,Insulares,,insularis ,insularis,Eucalyptus_insularis
Eucalyptus,Eucalyptus,‘Frutices’ ms,Insulares,,insularis ,continentalis,Eucalyptus_insularis
Eucalyptus,Eucalyptus,‘Frutices’ ms,Inter-series hybrid,,× chrysantha (= E. preissiana subsp. preissiana × E. sepulcralis),,Eucalyptus_chrysantha
Eucalyptus,Eucalyptus,‘Frutices’ ms,Inter-series hybrid,,× lateritica (= E. suberea × E. todtiana),,Eucalyptus_lateritica
Eucalyptus,Eucalyptus,Inter-sectional hybrid,,,× angularis (= E. exilis × E. marginata subsp. marginata),,Eucalyptus_angularis
Eucalyptus,Eucalyptus,Inter-sectional hybrid,,,× kalganensis (= E. marginata subsp. marginata × E. preissiana subsp. preissiana),,Eucalyptus_kalganensis
